image_path,caption,split
532914728_c5d8d56b0b.jpg,A small boy is riding a water slide,train
463786229_b54c9a3436.jpg,a small bee landed on a bunch of yellow flowers,train
2228022180_9597b2a458.jpg,Little children in school uniforms congregate on the steps .,train
551664516_78a5131dc4.jpg,A woman in a black jacket and black and white skirt walks down the street .,train
2256218522_53b92bcbb2.jpg,A black and white dog playing in the sand .,train
2522540026_6ee8ab4c6a.jpg,A race car moves down the road as two people watch from a distance .,train
2866820467_ae699235a7.jpg,A man is sitting on a bench shading himself with an umbrella .,train
3583065748_7d149a865c.jpg,Two brindle dogs running in the grass .,train
3662871327_b128d25f04.jpg,Two men and a girl pose with funny faces in front of a wood panel wall .,train
3442242092_e579538d82.jpg,A couple is walking down the sidewalk .,train
1346051107_9cdc14e070.jpg,A man stands by a wall playing a saxophone .,train
3230101918_7d81cb0fc8.jpg,A hockey player in a red jersey taking a drink out of a sports bottle,train
2866254827_9a8f592017.jpg,"Two motorcyclists on a blurry road , one rider doing a wheelie .",train
3600403707_527aa0596e.jpg,A garden shop is being perused by shoppers with a sitting shop owner waving .,train
2467821766_0510c9a2d1.jpg,A group of people hike through a snowy wooded area .,train
3096918227_f9d26a7db2.jpg,Skateboarder in midair at a park .,train
3126981064_1e803c3d7f.jpg,A man in a wetsuit surfing .,train
3165750962_e2e3843679.jpg,A brown dog runs through a snowy trail .,train
295433203_8185c13e08.jpg,A very large brown dog is playing with a smaller curly haired dog .,train
3615239961_62b4dbc174.jpg,Someone in a yellow hat is sitting next to two fishing poles .,train
519061891_320061864e.jpg,A little boy is splashing around in the water in a kiddie pool .,train
533979933_a95b03323b.jpg,A boy is on the beach with a paddle in his hand as he walks through the ocean water .,train
2165461920_1a4144eb2b.jpg,A group of dogs wearing muzzles running a race .,train
278007543_99f5a91a3e.jpg,A brindle dog runs beside some pilings in ground at the waterside .,train
357191373_a1cb5696e8.jpg,A group of people ride horses through a wooded area .,train
1332823164_c70a5d930e.jpg,A girl standing in the ocean,train
1731546544_9fbf14617b.jpg,a black dog runs through the water .,train
3134585858_a8c3493ca5.jpg,A man and woman in black coats are outside while it is snowing .,train
2041867793_552819a40b.jpg,The boy is wearing a cardboard scuba mask at the restaurant .,train
308487515_7852928f90.jpg,A tan bird stands on a ledge about to eat something .,train
3677734351_63d60844cb.jpg,A man and woman walk side by side down the road .,train
121800200_bef08fae5f.jpg,People at a distance trying to climb a cliff .,train
3364160101_c5e6c52b25.jpg,A man wearing a sports uniform runs down the field as another follows .,train
2102724238_3cf921d7bb.jpg,Two women are sitting with their purses in their laps .,train
3304556387_203b9d4db0.jpg,A man is holding a treat up in the air and a dog is in midair trying to grab it while another dog watches .,train
3341782693_426bf7139b.jpg,A surfer stands in a crashing wave .,train
2830880811_d7f66dd2cf.jpg,a small dog catches a tennis ball in its mouth .,train
1541272333_1624b22546.jpg,A dog in a sandy area with the sand stirred up into the air and several plants in the background .,train
3600221224_945df01247.jpg,A brown dog runs towards the camera on a dirt trail with mountains in the background .,train
3478176372_7c510a0cef.jpg,A man chases an opposing player in a Rugby match .,train
2602083686_e8a1af69cf.jpg,Two ladies are wearing nothing except body paint and riding on bicycles in a street fair .,train
792362827_5ab5281b99.jpg,"There are five kids standing next to each other , and the one in the red has a gun .",train
3430607596_7e4f74e3ff.jpg,A boy takes a flying leap into the water .,train
1263801010_5c74bf1715.jpg,View from the summit,train
1160034462_16b38174fe.jpg,a elderly man sits alone on a park bench .,train
2544246151_727427ee07.jpg,A child wearing a red shirt and blue Crocs shoes runs toward the camera .,train
3522749949_fb615cee47.jpg,The player is kicking a soccer ball on the grass field .,train
1579798212_d30844b4c5.jpg,The child is surrounded by bubbles while in the bathtub .,train
2294688426_96c8614f1d.jpg,"A man with a beard , dressed in black , is smoking .",train
3584196366_a4b43d6644.jpg,A flock of birds hovered over the sandy beach .,train
1510078253_96e9ec50e7.jpg,A dog trying to catch a ball .,train
3326376344_3306bf439e.jpg,A black poodle plays in the snow .,train
2316097768_ef662f444b.jpg,A black man smoking a cigarette is in front of a government type building .,train
1177994172_10d143cb8d.jpg,Two children wearing jeans squirt water at each other .,train
3212625256_685bc4de99.jpg,A man and woman kiss as they stand along a gravel path .,train
2930580341_d36eec8e3c.jpg,Children are playing in a swimming pool while two adult men watch them .,train
866841633_05d273b96d.jpg,One person kayaks as another kayer sinks their boat .,train
1048710776_bb5b0a5c7c.jpg,Crowd of people at the beach .,train
2954525375_9d5ca97341.jpg,a man in a white t-shirt and cap is skating along a graffiti covered wall .,train
2718024196_3ff660416a.jpg,A young boy plays outside on a sunny day on his slip and slide .,train
2933643390_1c6086684b.jpg,two players take down the player with the ball in a football game,train
3610189629_f46de92ab3.jpg,A small dog chews on a blue shoe next to a large dog .,train
3424605029_53078d3505.jpg,The boy and girl are playing on the outdoor gym .,train
3627676364_1dc9294ec5.jpg,A group a people walk around the corner near a brick building .,train
3293596075_973b0bfd08.jpg,A dog up to its belly in the snow attempts to move .,train
3499720588_c32590108e.jpg,The man plays his guitar on the local streets .,train
2921578694_a46ae0d313.jpg,"A man sailing , tilting it on the ocean .",train
2664103423_c539f61016.jpg,A man bracing himself against the pull of a large kite .,train
3259757648_71edb4347b.jpg,a tan dog jumping over a goal net on a large grassy field,train
2590207488_ddd89037ba.jpg,A black and white dog walks on a beach .,train
2075041394_0b3ea1822d.jpg,A tan dog chases a white dog through the leafy grass,train
2823575468_15f6c345fc.jpg,Boy wearing swim trunks holding goggles and running,train
2310126952_7dc86d88f6.jpg,A sled-dog team works hard on this snowy trail .,train
1019077836_6fc9b15408.jpg,a brown dog plays with the hose .,train
854333409_38bc1da9dc.jpg,"The dog on the right has a red object in his mouth , and the other dog has biting it .",train
3170856184_efabfd0297.jpg,Two guys dressed in white play Cricket .,train
2857473929_4f52662c30.jpg,Two men with hats on stand in the street .,train
533713007_bf9f3e25b4.jpg,A young boy sits at a picnic table and drinks out of a small cup .,train
2101128963_fdf8b2a0d7.jpg,A Philadelphia Phillie pitcher on the pitchers mound with his left leg up behind him .,train
3106340185_80d0cb770a.jpg,A man takes a picture out a window .,train
2924884815_63826aa60d.jpg,Two girls in blue sweatshirts are standing in a large crowd and smiling at something off camera .,train
246231741_882b45c4e1.jpg,Two German sheperds snarling at each other .,train
1174629344_a2e1a2bdbf.jpg,A group of people walking a city street in warm weather .,train
1685463722_55843b6d3c.jpg,The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her .,train
3545427060_c16a8b7dfd.jpg,Children swimming in brown riverwater .,train
927420680_6cba7c040a.jpg,a man walking next to an extremely large tree trunk,train
2199083344_3aa77f4879.jpg,Teen girl in foreround with crowd faded out in background,train
3271084924_4778d556cc.jpg,Two dogs are running in the field .,train
2376694294_9a4ecc3b90.jpg,The boy in the water with the yellow goggles gives two thumbs up .,train
72218201_e0e9c7d65b.jpg,The young runners are racing through the snow .,train
2222559267_6fd31e3941.jpg,A man and little girl walk next to a sign about crime .,train
3596959859_a7cb1e194b.jpg,Workers in front of thatched homes breaking up dirt with hoes .,train
1282392036_5a0328eb86.jpg,People in costume at a renaissance fair .,train
111537217_082a4ba060.jpg,A man climbing a rock wall,train
3535768334_a3924bcccd.jpg,Young man does stunt on bicycle near beach .,train
3510695264_ef460fa6cc.jpg,People in hard hats take pictures of something .,train
3401039304_424ffc7dbf.jpg,Several people sit in chairs near a canyon .,train
3163198309_bbfe504f0a.jpg,A skier coming over a snowy hill while people look on .,train
3240558825_cd859d6230.jpg,People congregate on a platform in a river among decorated boats .,train
1244140539_da4804d828.jpg,A brown and black dog is laying on a shaggy rug .,train
278105206_df987b0ca0.jpg,A dog running through snow .,train
3041645937_ff7591d134.jpg,A white man in a jacket looks to his left,train
2978810122_183e60ff2d.jpg,A surfer rides a large wave on a blue board .,train
2215165918_2bf5b659dd.jpg,A large dog stands in the water .,train
2750832671_4b39f06acf.jpg,A black and tan dog plays with a stuffed toy .,train
2183227136_8bb657846b.jpg,Image of a sunset at the beach with a kid in the foreground .,train
3709030554_02301229ea.jpg,A young boy with a dinosaur shirt on runs at a playground .,train
2884301336_dc8e974431.jpg,A dog plays with a ball in a kiddie pool .,train
3306212559_731ba9bd05.jpg,Four human figures are backlit by a sunset .,train
2867845624_22e4fe0a23.jpg,A black and white dog frolicks in the water .,train
1321949151_77b77b4617.jpg,Two children and some adults are sitting on a row of black couches .,train
327621377_0bc3b7fd26.jpg,one black dog running with a ball and small tire in his mouth while another black dog follows .,train
3002920707_5d2e6e6aac.jpg,A boy and a girl dancing .,train
3412822878_5d961492e5.jpg,A teenage boy does tricks on his skateboard in an area with much graffiti .,train
446138054_d40c66d5f0.jpg,A man in an orange hat jumping .,train
2298283771_fb21a4217e.jpg,Four people in dark clothes walk in the same direction .,train
2088532947_c628e44c4a.jpg,two young girls holding each other on the grassy ground,train
1056873310_49c665eb22.jpg,A brown dog is running after a black dog on a rocky shore .,train
3360730513_211e1a4db6.jpg,A woman jumps in the air as others walk behind her in the street .,train
405615014_03be7ef618.jpg,A police officer in a yellow vest directs traffic .,train
2646116932_232573f030.jpg,A little boy in a striped shirt is standing behind a tree .,train
3091594712_2166604334.jpg,A young girl in a blue dress applies makeup in a mirror .,train
3424424006_98f9d1921c.jpg,A man in a tuxedo jumps toward a woman in a wedding dress .,train
2074146683_7c83167aa1.jpg,"A woman wearing a white hat and carrying a baby , a grocery bag , and a blue tote bag , sorts her money .",train
3208999896_dab42dc40b.jpg,The wedding party is posing for a picture in front of the church alter .,train
2276120079_4f235470bc.jpg,Children in swimming clothes in a field .,train
2173312932_269f9786fc.jpg,A brown dog and two white dogs are bounding after a ball .,train
3440952969_608eb5e42b.jpg,A man jumping a rail on his skateboard .,train
2960422620_81889a3764.jpg,A little boy in blue runs through a flock of pigeons standing on the ground .,train
485245061_5a5de43e20.jpg,A man measures the depth of snow .,train
792362827_5ab5281b99.jpg,"Four brothers and one sister posing for a picture , smiling .",train
3502993968_4ee36afb0e.jpg,A man in a safety vest riding a bicycle on the highway .,train
1526325728_74eb4153d8.jpg,A grey dog plays in the sand at the ocean .,train
299178969_5ca1de8e40.jpg,A child in a jean jacket smiles while playing in a tree .,train
3207343907_995f7ac1d2.jpg,A lot of people iceskate on a cold day .,train
1220401002_3f44b1f3f7.jpg,Two girls laughing outside in a yard .,train
3041645937_ff7591d134.jpg,A man in a brown jacket looking off to the side,train
3713922357_e0a013fb97.jpg,The guy in red on a dirt bike is getting photographed .,train
2391812384_7429b5e567.jpg,A man and two toddlers get sprinkled as they pass an ornamental fountain .,train
3518687038_964c523958.jpg,A man in a white athletic suit is throwing a ball in a cricket game .,train
3247052319_da8aba1983.jpg,The man rides his quad through a rural area followed by his dog .,train
2367139509_1ee4530b28.jpg,A dog with a red collar runs in a forest in the middle of winter .,train
1350811702_2ce7cfd0c5.jpg,People fishing over white fence,train
2261169495_98254e2e66.jpg,A woman is dancing onstage in front of a screen .,train
2603125422_659391f961.jpg,A graffiti defaced wall serves as the gathering of a few people nearby a car .,train
2785115802_137fa30000.jpg,A large black and white dog is swimming in the water .,train
2563578471_9a4e4c2ecc.jpg,A boy in black is sitting on a wall near the beach .,train
425706089_f138118e12.jpg,Two men are standing outside a restaurant at dusk .,train
527968666_1fcddf81ab.jpg,The dog is on a leash and is walking out of the water .,train
3467510271_0f57e52768.jpg,A man wearing flippers jumps from a helicopter into the water .,train
1470536919_1f3fd6c65a.jpg,A little black dog is running beside a large brown and white dog with a large rope in its mouth .,train
524105255_b346f288be.jpg,Blond woman overlooking Seattle Space Needle scene .,train
3713133789_f05e8daffd.jpg,Brown and white dog jumps over purple and white bar .,train
2053777548_108e54c826.jpg,A brown and white dog is catching a tennis ball while standing on its hind legs .,train
69189650_6687da7280.jpg,a brown dog with his tongue wagging as he runs through a field,train
3030079705_0dee8a3e89.jpg,A little girl with her hands in the air is sitting on a man 's back while he is laying on a blanket .,train
125319704_49ead3463c.jpg,Two off road bikers stopped in a creek .,train
3171451305_f87b9e09ee.jpg,Man in red t-shirt posing with two young women and three beer bottles .,train
2928152792_b16c73434a.jpg,A boy in a green soccer outfit hangs from a machine .,train
3482787182_a5c6d4b386.jpg,Four girls are dancing in matching outfits at a street festival .,train
3612538549_2828b45867.jpg,A boy recoils from the impact of sand onto his bare chest .,train
160792599_6a7ec52516.jpg,Two ladies and three men looking at the ocean .,train
3155400369_69e3d6d70f.jpg,Oregon percussionists are marching with the band .,train
3700346840_bb80d622f7.jpg,A bird has its wings spread very wide and is standing on rocks .,train
3159995270_17334ccb5b.jpg,A woman wearing a white coat skis down a snowy hill .,train
3560081723_62da0035bd.jpg,The man does a trick on the fourwheeler .,train
3005123298_d3017d5f5d.jpg,An Obama Biden supporter cheers for the Presidential candidate and his running mate .,train
3081330705_7a1732e12c.jpg,A man is on top of a cliff overlooking a forest and lake .,train
219730733_6a55382dd2.jpg,The man in shorts holds the girl 's hand as he leads her along the fence .,train
1814391289_83a1eb71d3.jpg,A young child in a costume rings the door bell of a gray house .,train
1107246521_d16a476380.jpg,a black dog jumping to catch a rope toy,train
3189293145_35dea42679.jpg,Two birds are standing in a wooded area .,train
3668984985_b60ceb2ae9.jpg,People sit on a bench by the pool .,train
1306145560_1e37081b91.jpg,A black dog carries an orange tennis ball in his mouth as he swims .,train
3571147934_d1c8af1d6e.jpg,Peoople stand outside a building near a street .,train
2924884899_f512c84332.jpg,A man in a light blue cap smiles .,train
2085400856_ae09df33a7.jpg,A golden dog plays in the snow,train
3523474077_16e14bc54c.jpg,A man in a blue shirt holding a camera .,train
248646530_03c6284759.jpg,Young child jumping in the air .,train
2201951969_0d7520d648.jpg,a female surfer,train
3458434150_2b0d619244.jpg,A person in the distance rock climbs in the woods .,train
1517807181_ca6588f2a0.jpg,Two children running in a field .,train
1527297882_dededc7891.jpg,A person with drawn moustache and beard wearing a scarf and beads in his hair .,train
241346215_037e18403a.jpg,A horse mascot stands in front of several kids .,train
3138504165_c7ae396294.jpg,An ice hockey goalkeeper wearing yellow is defending the goal .,train
3228069008_edb2961fc4.jpg,A puppy mouthing a pole on the ground .,train
2814028429_561a215259.jpg,A kid wearing safety gear stands on some material in the water .,train
3220151692_d398ef9779.jpg,two sumo wrestlers fight .,train
2971478694_79e46ea7e5.jpg,A crowd of people in colorful dresses .,train
531055369_936fd76a63.jpg,a woman wearing a purple outfit walking down the sidewalk carrying a white bag .,train
3042488474_0d2ec81eb8.jpg,Two men with sunglasses on their heads facing each other in a crowd .,train
2955985301_e4139bc772.jpg,A closeup of a girl with curly black hair smiling .,train
2169067981_cc19268f23.jpg,The children play an indoor game .,train
3624076529_9793655a21.jpg,A golden dog swims with a stick in its mouth,train
2729685399_56c0e104b1.jpg,three people standing near each other wearing coats with other people in the background,train
2181724497_dbb7fcb0a9.jpg,A girl messily eats a plate of pasta .,train
2789937754_5d1fa62e95.jpg,A group of people mill around while a man in a fish costume descends a staircase .,train
2126950128_74a4882658.jpg,A woman with a black bag is smoking a cigarette,train
272283076_2d4aa1d5cf.jpg,A man looks up at the camera as he climbs a rock and others look on .,train
457875937_982588d918.jpg,Two fluffy dogs run through the grass .,train
2968216482_ede65b20a8.jpg,A man in a leather outfit prepares to ride a motorcycle .,train
3323528927_7b21081271.jpg,"Little boy with orange shirt jumps off of small yellow foot stool , indoors .",train
3442978981_53bf1f45f3.jpg,Two sword fighters training .,train
3138433655_ea1d59e5b7.jpg,A little boy in a black and white snow costume dances with a group of little girls .,train
2268109835_d6edbe1c2b.jpg,A person uses a long-handled net to catch something in the air .,train
3144705706_391d7b77c7.jpg,Children play in a pile of snow .,train
2467803152_70eeca1334.jpg,A dog running with a stick in its mouth .,train
244910177_7c4ec3f65b.jpg,Women walk down a buzy sidewalk .,train
2804851816_9aae9071ca.jpg,"The brown dog is running through a field , with a ball in its mouth .",train
3497238310_2abde3965d.jpg,some young men playing basketball,train
2422482455_b98d9c2120.jpg,A man in an orange shirt plays fetch with a black French poodle,train
576920249_df1bdc2068.jpg,A girl raises her hands up in a crowd of people .,train
3172283002_3c0fc624de.jpg,Four people are posing outside .,train
185972340_781d60ccfd.jpg,A man drives a jeep over rough rocks .,train
3695064885_a6922f06b2.jpg,A woman is guiding a brown dog around an obstacle course,train
3501083764_cf592292a6.jpg,Woman in a white and gold shirt holding a baby and with three children and a man in a jacket .,train
207930963_af3a2f1784.jpg,"A man wearing dirt bike clothes , with a logo in close-up .",train
2045562030_654ddea5e5.jpg,"A group of teenagers , one with pink hair .",train
3590739067_58baffb3a7.jpg,A young woman lifts her voice in song in a field near an old wooden structure .,train
3708177171_529bb4ff1d.jpg,A skateboarder in black clothes jumps over a bench .,train
3113322995_13781860f2.jpg,A bobsled team runs through a snowy trail .,train
3053916979_848d32261b.jpg,A man in a black shirt stares at a swordsman,train
661546153_9d30db6984.jpg,A baby playing in a toy,train
431282339_0aa60dd78e.jpg,"A white , black and brown dog jumping over a hurdle .",train
1688699579_2f72328c7e.jpg,A small dog and a large dog carrying a stick in its mouth run outside .,train
379006645_b9a2886b51.jpg,Black and tan small dog walking with perked ears .,train
3043501068_be58ac47e1.jpg,Man on a motorcycle performing a trick high in the air .,train
3595412126_4020d4643b.jpg,two asian girl with pink jackets standing by a tree,train
2755053974_5cc157512e.jpg,"A young boy pretends to drive the car , with his hand on the horn .",train
1406010299_5755339f08.jpg,A boy with an eye patch and a bandanna on his head stands in the harbor and makes a fist .,train
3164347907_2813f8ff0b.jpg,Two people outside in the snow taking pictures .,train
2934325103_e9b8d7430f.jpg,A person on a BMX bike is riding on an outdoor course .,train
2289096282_4ef120f189.jpg,a boy is riding a buggy down a woodland path .,train
2654943319_d17fee7800.jpg,A kid in purple is doing a skateboard trick .,train
2837127816_24441e5f7c.jpg,A man runs with his dog as people watch from nearby tents .,train
3544673666_ffc7483c96.jpg,A dog jumps to catch a toy near a brick house .,train
3122497129_d08f5729b8.jpg,The two dogs in the snow have a red leash .,train
3502563726_30d1ce29c8.jpg,A white dog is leaning against a golden colored dog .,train
1253264731_e7c689eca5.jpg,"Two girls , one in overalls , holding on to a fence with water behind them .",train
3019917636_4e0bb0acc4.jpg,A woman in a race turning a corner .,train
3432586199_e50b0d6cb7.jpg,A boy in a red coat holds a huge ball of snow .,train
340425915_490293058f.jpg,A black and tan dog in a orange jacket laying in the snow .,train
3420338549_bd78d35243.jpg,A group of people in suits stand around a man in a pink shirt who is lecturing .,train
3350260112_fcb47ff6b2.jpg,Lots of people play in the water at the beach .,train
2756636539_cc1eacbf4a.jpg,The black dog is in the water on the shore .,train
3459871361_92d1ecda36.jpg,A bicyclist is jumping on ramp covered with graffiti .,train
2772084628_c0ae29d87a.jpg,Four boys run away up an incline .,train
1542033433_5453d4c466.jpg,A woman is standing next to a road where the cars on the road are blurry .,train
1917203130_fcaff8b10e.jpg,A little girl walks on a boardwalk with blue domes in the background .,train
3513362553_5fc5779e20.jpg,A batter swings at a ball .,train
3691622437_f13644273c.jpg,"Little girls do cartwheels in a large , empty room with folding chairs to one side .",train
3358621566_12bac2e9d2.jpg,Two people talking wearing kimonos in the middle of a shopping area .,train
3432730942_4dc4685277.jpg,Two motorcycles and their riders .,train
460781612_6815c74d37.jpg,"A dog jumps in the air , catching a Frisbee in its mouth .",train
3632047678_f202609e50.jpg,People wearing costumes wait in a room .,train
2460823604_7f6f786b1c.jpg,A little boy playing baseball goes for the ball on the ground .,train
245252561_4f20f1c89e.jpg,A black dog and a white dog playing in the street .,train
3723903586_e98d3d8ec7.jpg,A greyhound race with the lead dog wearing yellow and black stripes and the number 8,train
3535372414_4c51c86fc4.jpg,An older woman and a young girl standing in front of a large bush covered in pink flowers .,train
3350260112_fcb47ff6b2.jpg,Many people are on the beach next to palm trees .,train
2755952680_68a0a1fa42.jpg,Someone on a bike is performing an aerial trick while other bikers watch .,train
3697153626_90fb177731.jpg,A boy in a plaid shirt plays with string .,train
3089842255_359ccf5c40.jpg,A girl jumping over a red punch bag .,train
1413956047_c826f90c8b.jpg,Three men are standing on top of a mountain .,train
224273695_0b517bd0eb.jpg,A beautiful view of the mountains on a snowy day .,train
2944025729_5aecda30ee.jpg,A BMX biker flies in the air off of a ramp .,train
2242863004_3a9f82a31f.jpg,A German shepherd is playing with a red ball .,train
2555535057_007501dae5.jpg,A small dog is running on the grass beside the road .,train
3501781809_88429e3b83.jpg,A man on a bike in the air .,train
2921793132_ef19f1dd44.jpg,A team of girl soccer players are running down the field chasing the ball .,train
3474265683_43b1033d94.jpg,"A man wearing a shirt and tie , looks perplexed as he navigates through a crowd .",train
970641406_9a20ee636a.jpg,A group of people standing on a balcony in a very modern setting .,train
2393971707_bce01ae754.jpg,People walk down steps .,train
311619377_2ba3b36675.jpg,A black haired woman in a parka is looking at burning incense sticks .,train
3227423095_5049951eab.jpg,A cyclist is being photographed whilst doing a jump off a ramp .,train
2415265825_fbfe0c8556.jpg,A black dog walking on the beach .,train
3070713991_8696796937.jpg,A child in a brown outfit jumping from some painted tires in front of trees at dusk .,train
417577408_eb571658c1.jpg,a dog runs through the woods .,train
3590593467_be497a6139.jpg,There is one person on a motorcycle and one person who has fallen on the ground .,train
2923475135_a6b6e13d26.jpg,A person in white jumps a brown horse over the gate .,train
2156726763_034ecd2e39.jpg,A girl in a pink jacket and red hat walking near grass .,train
2591455200_2319651f2f.jpg,A little girl wearing an orange halloween shirt with long blond hair and blue eyes crawls through a tunnel .,train
2367317953_503317493e.jpg,A woman carrying another woman wearing matching exercise attire on her back .,train
2836703077_fa9c736203.jpg,Two children are in a blue amusement park ride .,train
3289817083_4e78e1c05a.jpg,The man holds the child while the child pets a brown horse .,train
3726120436_740bda8416.jpg,Two old people sitting in chairs talking in front of a hill .,train
215214751_e913b6ff09.jpg,A silhouette of two men in a boat on a misty lake,train
336551615_a01418bc53.jpg,Two hikers with backpacks crossing a snow field .,train
1227655020_b11a1bb112.jpg,Two dogs wrestle together in the long grass .,train
2607130765_97833d6ce1.jpg,A bunch of little kids are playing soccer .,train
2586532797_dcf22a5021.jpg,A black dog in the grass is holding a bird in his mouth .,train
3187492926_8aa85f80c6.jpg,A man in black shorts is diving into a rocky pool .,train
3543378438_47e2712486.jpg,"A man is sitting in front of a harpsichord , and a woman is preparing to sing .",train
3048211972_db71d104c2.jpg,A dog stands on a cement platform looking down at rubble .,train
224766705_b77996527f.jpg,Several off-road vehicles are driving down a gravel road .,train
2651915425_7a58e862e9.jpg,A boy smiles and swims in blue water .,train
505955292_026f1489f2.jpg,The kid is getting onto the horses back by holding onto its hair .,train
244870123_dcb6e53643.jpg,Two dogs tug on a towel .,train
2187720319_112d00f07d.jpg,A black dog with white paws jumping from a bale of hay .,train
3452341579_0147d2199b.jpg,A person falling off a dirt bike in the middle of a dirt bike race .,train
3203908917_53e53c03d1.jpg,I man with a covered face burning an israei flag in front of a crowd .,train
2458269558_277012780d.jpg,A child is smiling while being on a swing .,train
3425685827_03683e8e5a.jpg,People outside sitting on the grass under cherry blossom trees .,train
3350260112_fcb47ff6b2.jpg,Lots of people are playing in the river that runs through the city and in the sandy park beside it .,train
3018304737_0a46fc5f1d.jpg,a lone surfboarder surfing a wave riding a white surfboard .,train
3078844565_16e9cdcea2.jpg,a man is climbing a cliff with his feet on a brown metal plate,train
2977246776_b14be8290d.jpg,A small child shows excitement on a swing set at the park,train
3500399969_f54ce5848f.jpg,seven people jump into the water .,train
3425835357_204e620a66.jpg,A man is standing on his hands with lots of people around him .,train
2670637584_d96efb8afa.jpg,The woman with binoculars is sitting on the forest floor looking up .,train
403523132_73b9a1a4b3.jpg,A dog on wood floor is staring at a yellow ball that is lying on orange carpet .,train
381239475_044cbffa2b.jpg,a black dog swims through the water with a tennis ball in its mouth .,train
3549614763_42f34f3d1e.jpg,Two girls sit at a table outdoors and give their order to the waiter .,train
2870194345_0bcbac1aa5.jpg,A little girl in a colorful dress and black boots holds a lollipop and plays near a fence .,train
508261758_78fb8ae067.jpg,"Three teenage girls rolling all over each other on the ground , laughing",train
3341489212_a879e1544a.jpg,a young girl jumping out of the water at a pool,train
3636543173_15f56515e5.jpg,Two young men are posing for the camera .,train
3360876049_9047edeab9.jpg,Two boys riding their dirt bikes in the mud .,train
3026102616_3cf350af9e.jpg,A curious dog sniffs at grocery bags on a counter .,train
3301854980_233cc2f896.jpg,boy skateboarding down a stair railing in winter,train
2898304260_a4099a193a.jpg,A man is skateboarding up a ramp .,train
1926129518_4350f4f552.jpg,Three dogs are playing in the grass .,train
2169951750_495820a215.jpg,A dog runs outside .,train
811663364_4b350a62ce.jpg,A little girl running through yellow sprinkler in a grassy yard .,train
3301854980_233cc2f896.jpg,A kid skateboards down a set of railings on a snowy day .,train
3692746368_ab7d97ab31.jpg,Two people in brown hats pull a yellow tube in a small pond surrounded by greenery .,train
1280147517_98767ca3b3.jpg,The waterskier does a flip behind a boat .,train
3353328134_dd9ed0edab.jpg,A skier doing a flip in a wooded area .,train
391020801_aaaae1e42b.jpg,An elderly male wearing a white Wal Mart smock with his arms and hand extended in front of him .,train
3655773435_c234e94820.jpg,A black dog swims in a large pool .,train
3089742441_d42531c14f.jpg,Two people wearing elaborate attire in a street .,train
2378127945_8dc9da82d7.jpg,A dog jumps over the sand .,train
233327292_3bcbc3783f.jpg,A man putting a garter on a woman .,train
636503038_17ca82b50f.jpg,Three people stand with fishing poles on the rocks near the water .,train
2205088706_d7e633e00d.jpg,"Boy in red jumping forward on sand , hill in background .",train
1417031097_ab656bc4bd.jpg,A person is laughing on a roller coaster ride .,train
2344699642_4fae2f4e07.jpg,A dog jumps to catch a flying disc .,train
2526585002_10987a63f3.jpg,The men shake hands while another man and dogs look on .,train
2615623392_ab2b9759ae.jpg,A woman swinging a boy in a circle .,train
2428797297_7fc3c862db.jpg,Two dogs fight over a green stuffed toy .,train
328916930_e4d4be1730.jpg,A woman sitting on the ground and comforting a crying child,train
2599903773_0f724d8f63.jpg,A boy in overalls blows bubbles .,train
2466171114_3fa51415a7.jpg,A dog running though a grassy field .,train
2287887341_663bfa15af.jpg,A dog sits in a car with its tongue sticking out .,train
314603661_51e05e0e24.jpg,A brown dog with big ears walks across the carpet after a brown toy .,train
2246717855_c0c08fe5d2.jpg,Three people in an Asian transportation station are all focused on their cellphones .,train
2115631346_9585a479b0.jpg,Two dogs run through a snowy field .,train
2473689180_e9d8fd656a.jpg,A wakeboarder is jumping a huge wave .,train
2385744837_8780f6731a.jpg,Child sliding in the snow .,train
3681324243_b69fa90842.jpg,A catcher tries to beat a runner to home plate .,train
3465473743_7da0c5d973.jpg,Two children at the bottom of a purple water slide .,train
1148238960_f8cacec2fc.jpg,People on bicycles waiting at an intersection .,train
3518675890_2f65e23ff9.jpg,A brown dog is running in a field .,train
483136916_16976f4902.jpg,A beagle looking over his shoulder as he stand on a sandy slope .,train
537225246_dd0e2158a7.jpg,Two people dressed as animals near a crowd .,train
229951087_4c20600c32.jpg,A man paddles a canoe in a lake .,train
3674168459_6245f4f658.jpg,Two women participate in a martial arts match .,train
2337377811_8c81b40a64.jpg,A little kid playing in the snow and around bushes .,train
495054019_3dee8a02f5.jpg,Three young men face an older man with a whistle .,train
3286045254_696c6b15bd.jpg,A basketball player concentrating on keeping the ball from other players .,train
3454988449_1de1ef4f20.jpg,Two little girls playing on the parallel bars .,train
210126070_0d43b300b9.jpg,A guy standing is watching another guy in midair .,train
272156850_c4445a53f4.jpg,A man in short shorts is posing on a large rock .,train
3136688093_568b053bdf.jpg,A man stands onstage with a fireworks going off beside of him .,train
3545652636_0746537307.jpg,Little boy in red getting ready to kick soccer ball while other boy watches .,train
229862312_1a0ba19dab.jpg,A golden dog is laying on its back in the grass .,train
2877511986_c965ced502.jpg,A girl performs a back bend in the ocean water .,train
2410399168_1462c422d4.jpg,A dog jumping from another dog .,train
400562847_e15aba0aac.jpg,A dog carries an object in the snow .,train
